time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
69,42163466.192866,212151.078434,0.000000,-15.470396,3074.627369,0.000000,42163476.003887,212351.105695,-0.000000,-15.249749,3074.628139,0.000000,0.000000,0.000000,0.000000,0.000838,0.000020,-0.000000,13.800000,200.000000,0.000000,0.200000,0.000000,0.000000
70,42163450.609246,215225.705231,0.000000,-15.694603,3074.626233,0.000000,42163460.641330,215425.733271,-0.000000,-15.473138,3074.627022,0.000000,0.000000,0.000000,0.000000,0.000794,0.000021,-0.000000,14.000000,200.000000,0.000000,0.200000,0.000000,0.000000
71,42163434.801419,218300.330884,0.000000,-15.918809,3074.625081,0.000000,42163445.055364,218500.359722,-0.000000,-15.696569,3074.625889,0.000000,0.000000,0.000000,0.000000,0.000752,0.000021,0.000000,14.200000,200.000000,0.000000,0.200000,0.000000,0.000000
72,42163418.769386,221374.955375,0.000000,-16.143016,3074.623912,0.000000,42163429.245944,221574.985033,-0.000000,-15.920043,3074.624740,0.000000,0.000000,0.000000,0.000000,0.000710,0.000022,-0.000000,14.400000,200.000000,0.000000,0.200000,0.000000,0.000000
73,42163402.513146,224449.578690,0.000000,-16.367222,3074.622726,0.000000,42163413.213030,224649.609186,-0.000000,-16.143557,3074.623576,0.000000,0.000000,0.000000,0.000000,0.000669,0.000022,0.000000,14.600000,200.000000,0.000000,0.200000,0.000000,0.000000
74,42163386.032700,227524.200811,0.000000,-16.591428,3074.621525,0.000000,42163396.956580,227724.232167,-0.000000,-16.367113,3074.622395,0.000000,0.000000,0.000000,0.000000,0.000629,0.000022,0.000000,14.800000,200.000000,0.000000,0.200000,0.000000,0.000000
75,42163369.328047,230598.821722,0.000000,-16.815635,3074.620307,0.000000,42163380.476555,230798.853959,-0.000000,-16.590707,3074.621199,0.000000,0.000000,0.000000,0.000000,0.000590,0.000023,0.000000,15.000000,200.000000,0.000000,0.200000,0.000000,0.000000
76,42163352.399188,233673.441406,0.000000,-17.039841,3074.619072,0.000000,42163363.772917,233873.474548,-0.000000,-16.814340,3074.619987,0.000000,0.000000,0.000000,0.000000,0.000552,0.000023,0.000000,15.200000,200.000000,0.000000,0.200000,0.000000,0.000000
77,42163335.246123,236748.059849,0.000000,-17.264047,3074.617822,0.000000,42163346.845626,236948.093915,-0.000000,-17.038011,3074.618759,0.000000,0.000000,0.000000,0.000000,0.000515,0.000024,0.000000,15.400000,200.000000,0.000000,0.200000,0.000000,0.000000
78,42163317.868852,239822.677032,0.000000,-17.488253,3074.616555,0.000000,42163329.694646,240022.712047,-0.000000,-17.261718,3074.617514,0.000000,0.000000,0.000000,0.000000,0.000479,0.000024,-0.000000,15.600000,200.000000,0.000000,0.200000,0.000000,0.000000
79,42163300.267375,242897.292940,0.000000,-17.712459,3074.615271,0.000000,42163312.319940,243097.328926,-0.000000,-17.485461,3074.616255,0.000000,0.000000,0.000000,0.000000,0.000443,0.000025,0.000000,15.800000,200.000000,0.000000,0.200000,0.000000,0.000000
80,42163282.441692,245971.907556,0.000000,-17.936665,3074.613972,0.000000,42163294.721474,246171.944538,-0.000000,-17.709239,3074.614979,0.000000,0.000000,0.000000,0.000000,0.000409,0.000025,0.000000,16.000000,200.000000,0.000000,0.200000,0.000000,0.000000
81,42163264.391803,249046.520865,0.000000,-18.160870,3074.612656,0.000000,42163276.899213,249246.558866,-0.000000,-17.933051,3074.613687,0.000000,0.000000,0.000000,0.000000,0.000375,0.000026,0.000000,16.200000,200.000000,0.000000,0.200000,0.000000,0.000000
82,42163246.117709,252121.132849,0.000000,-18.385076,3074.611323,0.000000,42163258.853124,252321.171893,-0.000000,-18.156895,3074.612379,0.000000,0.000000,0.000000,0.000000,0.000343,0.000026,0.000000,16.400000,200.000000,0.000000,0.200000,0.000000,0.000000
83,42163227.619409,255195.743492,0.000000,-18.609282,3074.609974,0.000000,42163240.583173,255395.783605,-0.000000,-18.380772,3074.611056,0.000000,0.000000,0.000000,0.000000,0.000311,0.000026,0.000000,16.600000,200.000000,0.000000,0.200000,0.000000,0.000000
84,42163208.896904,258270.352779,0.000000,-18.833487,3074.608609,0.000000,42163222.089329,258470.393986,-0.000000,-18.604681,3074.609716,0.000000,0.000000,0.000000,0.000000,0.000280,0.000027,0.000000,16.800000,200.000000,0.000000,0.200000,0.000000,0.000000
85,42163189.950193,261344.960692,0.000000,-19.057692,3074.607228,0.000000,42163203.371562,261545.003019,-0.000000,-18.828620,3074.608360,0.000000,0.000000,0.000000,0.000000,0.000250,0.000027,0.000000,17.000000,200.000000,0.000000,0.200000,0.000000,0.000000
86,42163170.779277,264419.567215,0.000000,-19.281898,3074.605830,0.000000,42163184.429840,264619.610688,-0.000000,-19.052589,3074.606989,0.000000,0.000000,0.000000,0.000000,0.000220,0.000028,0.000000,17.200000,200.000000,0.000000,0.200000,0.000000,0.000000
87,42163151.384156,267494.172333,0.000000,-19.506103,3074.604416,0.000000,42163165.264135,267694.216977,-0.000000,-19.276586,3074.605601,0.000000,0.000000,0.000000,0.000000,0.000192,0.000028,0.000000,17.400000,200.000000,0.000000,0.200000,0.000000,0.000000
88,42163131.764829,270568.776028,0.000000,-19.730308,3074.602985,0.000000,42163145.874418,270768.821871,-0.000000,-19.500612,3074.604198,0.000000,0.000000,0.000000,0.000000,0.000164,0.000028,0.000000,17.600000,200.000000,0.000000,0.200000,0.000000,0.000000
89,42163111.921298,273643.378284,0.000000,-19.954513,3074.601539,0.000000,42163126.260662,273843.425354,-0.000000,-19.724665,3074.602779,0.000000,0.000000,0.000000,0.000000,0.000137,0.000029,0.000000,17.800000,200.000000,0.000000,0.200000,0.000000,0.000000
