time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz
99,7969495.350782,697921.621515,0.000000,-615.801597,7031.776587,0.000000,7969295.610257,697931.941491,0.000000,-615.796729,7031.895156,0.000000,0.000000,0.000000,0.000000,0.000344,0.000304,0.000000
100,7968876.416048,704953.122801,0.000000,-622.005750,7031.230533,0.000000,7968676.680410,704963.561475,0.000000,-622.000843,7031.349358,0.000000,0.000000,0.000000,0.000000,0.000344,0.000304,0.000000
101,7968251.277405,711984.075269,0.000000,-628.209418,7030.679005,0.000000,7968051.546693,711994.632896,0.000000,-628.204473,7030.798084,0.000000,0.000000,0.000000,0.000000,0.000343,0.000303,0.000000
102,7967619.935340,719014.473444,0.000000,-634.412598,7030.122004,0.000000,7967420.209593,719025.150279,0.000000,-634.407614,7030.241337,0.000000,0.000000,0.000000,0.000000,0.000343,0.000303,0.000000
103,7966982.390344,726044.311855,0.000000,-640.615284,7029.559530,0.000000,7966782.669600,726055.108150,0.000000,-640.610262,7029.679115,0.000000,0.000000,0.000000,0.000000,0.000343,0.000302,0.000000
104,7966338.642914,733073.585027,0.000000,-646.817471,7028.991583,0.000000,7966138.927211,733084.501034,0.000000,-646.812411,7029.111419,0.000000,0.000000,0.000000,0.000000,0.000343,0.000302,0.000000
105,7965688.693551,740102.287489,0.000000,-653.019154,7028.418163,0.000000,7965488.982927,740113.323459,0.000000,-653.014057,7028.538250,0.000000,0.000000,0.000000,0.000000,0.000342,0.000301,0.000000
106,7965032.542761,747130.413769,0.000000,-659.220329,7027.839272,0.000000,7964832.837254,747141.569951,0.000000,-659.215194,7027.959609,0.000000,0.000000,0.000000,0.000000,0.000342,0.000301,0.000000
107,7964370.191055,754157.958394,0.000000,-665.420991,7027.254910,0.000000,7964170.490701,754169.235039,0.000000,-665.415819,7027.375495,0.000000,0.000000,0.000000,0.000000,0.000342,0.000300,0.000000
108,7963701.638948,761184.915894,0.000000,-671.621135,7026.665077,0.000000,7963501.943785,761196.313249,0.000000,-671.615926,7026.785909,0.000000,0.000000,0.000000,0.000000,0.000341,0.000300,0.000000
109,7963026.886960,768211.280799,0.000000,-677.820756,7026.069774,0.000000,7962827.197026,768222.799110,0.000000,-677.815510,7026.190852,0.000000,0.000000,0.000000,0.000000,0.000341,0.000299,0.000000
110,7962345.935617,775237.047638,0.000000,-684.019850,7025.469000,0.000000,7962146.250948,775248.687151,0.000000,-684.014567,7025.590324,0.000000,0.000000,0.000000,0.000000,0.000341,0.000299,0.000000
111,7961658.785449,782262.210941,0.000000,-690.218411,7024.862757,0.000000,7961459.106082,782273.971902,0.000000,-690.213091,7024.984326,0.000000,0.000000,0.000000,0.000000,0.000340,0.000298,0.000000
112,7960965.436991,789286.765239,0.000000,-696.416435,7024.251045,0.000000,7960765.762963,789298.647892,0.000000,-696.411078,7024.372857,0.000000,0.000000,0.000000,0.000000,0.000340,0.000298,0.000000
113,7960265.890782,796310.705064,0.000000,-702.613917,7023.633865,0.000000,7960066.222129,796322.709651,0.000000,-702.608524,7023.755919,0.000000,0.000000,0.000000,0.000000,0.000340,0.000297,0.000000
114,7959560.147367,803334.024947,0.000000,-708.810852,7023.011216,0.000000,7959360.484126,803346.151710,0.000000,-708.805422,7023.133512,0.000000,0.000000,0.000000,0.000000,0.000340,0.000297,0.000000
115,7958848.207296,810356.719421,0.000000,-715.007235,7022.383101,0.000000,7958648.549502,810368.968601,0.000000,-715.001769,7022.505637,0.000000,0.000000,0.000000,0.000000,0.000339,0.000296,0.000000
116,7958130.071122,817378.783017,0.000000,-721.203062,7021.749518,0.000000,7957930.418812,817391.154855,0.000000,-721.197560,7021.872293,0.000000,0.000000,0.000000,0.000000,0.000339,0.000296,0.000000
117,7957405.739404,824400.210270,0.000000,-727.398327,7021.110468,0.000000,7957206.092614,824412.705004,0.000000,-727.392789,7021.233482,0.000000,0.000000,0.000000,0.000000,0.000339,0.000295,0.000000
118,7956675.212707,831420.995713,0.000000,-733.593026,7020.465952,0.000000,7956475.571472,831433.613582,0.000000,-733.587453,7020.589204,0.000000,0.000000,0.000000,0.000000,0.000338,0.000295,0.000000
119,7955938.491599,838441.133880,0.000000,-739.787153,7019.815971,0.000000,7955738.855955,838453.875120,0.000000,-739.781545,7019.939459,0.000000,0.000000,0.000000,0.000000,0.000338,0.000294,0.000000
120,7955195.576654,845460.619306,0.000000,-745.980706,7019.160525,0.000000,7954995.946636,845473.484153,0.000000,-745.975062,7019.284248,0.000000,0.000000,0.000000,0.000000,0.000338,0.000294,0.000000
121,7954446.468449,852479.446527,0.000000,-752.173677,7018.499614,0.000000,7954246.844092,852492.435215,0.000000,-752.167998,7018.623572,0.000000,0.000000,0.000000,0.000000,0.000337,0.000293,0.000000
122,7953691.167569,859497.610076,0.000000,-758.366063,7017.833239,0.000000,7953491.548908,859510.722842,0.000000,-758.360349,7017.957431,0.000000,0.000000,0.000000,0.000000,0.000337,0.000293,0.000000
123,7952929.674600,866515.104492,0.000000,-764.557858,7017.161401,0.000000,7952730.061671,866528.341567,0.000000,-764.552110,7017.285825,0.000000,0.000000,0.000000,0.000000,0.000337,0.000292,0.000000
124,7952161.990136,873531.924311,0.000000,-770.749059,7016.484099,0.000000,7951962.382972,873545.285927,0.000000,-770.743275,7016.608755,0.000000,0.000000,0.000000,0.000000,0.000336,0.000292,0.000000
125,7951388.114774,880548.064070,0.000000,-776.939659,7015.801336,0.000000,7951188.513411,880561.550458,0.000000,-776.933841,7015.926222,0.000000,0.000000,0.000000,0.000000,0.000336,0.000291,0.000000
126,7950608.049116,887563.518307,0.000000,-783.129655,7015.113110,0.000000,7950408.453589,887577.129697,0.000000,-783.123802,7015.238226,0.000000,0.000000,0.000000,0.000000,0.000336,0.000291,0.000000
127,7949821.793771,894578.281560,0.000000,-789.319041,7014.419423,0.000000,7949622.204113,894592.018181,0.000000,-789.313154,7014.544767,0.000000,0.000000,0.000000,0.000000,0.000336,0.000290,0.000000
128,7949029.349349,901592.348367,0.000000,-795.507812,7013.720275,0.000000,7948829.765595,901606.210449,0.000000,-795.501892,7013.845847,0.000000,0.000000,0.000000,0.000000,0.000335,0.000290,0.000000
129,7948230.716469,908605.713270,0.000000,-801.695964,7013.015666,0.000000,7948031.138652,908619.701038,0.000000,-801.690010,7013.141465,0.000000,0.000000,0.000000,0.000000,0.000335,0.000289,0.000000
130,7947425.895750,915618.370807,0.000000,-807.883493,7012.305598,0.000000,7947226.323905,915632.484487,0.000000,-807.877505,7012.431623,0.000000,0.000000,0.000000,0.000000,0.000335,0.000289,0.000000
131,7946614.887821,922630.315519,0.000000,-814.070392,7011.590071,0.000000,7946415.321980,922644.555337,0.000000,-814.064370,7011.716320,0.000000,0.000000,0.000000,0.000000,0.000334,0.000288,0.000000
