time,target_x,target_y,target_z,target_vx,target_vy,target_vz,chaser_x,chaser_y,chaser_z,chaser_vx,chaser_vy,chaser_vz,target_cx,target_cy,target_cz,chaser_cx,chaser_cy,chaser_cz,tracked_trajectory_x,tracked_trajectory_y,tracked_trajectory_z,tracked_trajectory_vx,tracked_trajectory_vy,tracked_trajectory_vz
66,9991318.422308,416569.182763,0.000000,-263.000220,6308.001708,0.000000,9991326.028774,416769.348725,0.000000,-262.839923,6308.007358,-0.000000,0.000000,0.000000,0.000000,-0.000115,0.000245,0.000000,13.200000,200.000000,0.000000,0.200000,0.000000,0.000000
67,9991053.410920,422877.100199,0.000000,-266.982713,6307.834419,0.000000,9991061.177626,423077.271895,0.000000,-266.822534,6307.840236,-0.000000,0.000000,0.000000,0.000000,-0.000155,0.000248,0.000000,13.400000,200.000000,0.000000,0.200000,0.000000,0.000000
68,9990784.417093,429184.849077,0.000000,-270.965100,6307.664615,0.000000,9990792.343902,429385.026675,0.000000,-270.805077,6307.670603,-0.000000,0.000000,0.000000,0.000000,-0.000194,0.000252,-0.000000,13.600000,200.000000,0.000000,0.200000,0.000000,0.000000
69,9990511.440932,435492.426881,0.000000,-274.947379,6307.492297,0.000000,9990519.527670,435692.610555,0.000000,-274.787550,6307.498460,-0.000000,0.000000,0.000000,0.000000,-0.000231,0.000255,-0.000000,13.800000,200.000000,0.000000,0.200000,0.000000,0.000000
70,9990234.482548,441799.831097,0.000000,-278.929549,6307.317465,0.000000,9990242.729001,442000.021024,0.000000,-278.769950,6307.323805,-0.000000,0.000000,0.000000,0.000000,-0.000267,0.000258,0.000000,14.000000,200.000000,0.000000,0.200000,0.000000,0.000000
71,9989953.542051,448107.059212,0.000000,-282.911607,6307.140119,0.000000,9989961.947971,448307.255570,0.000000,-282.752275,6307.146640,-0.000000,0.000000,0.000000,0.000000,-0.000302,0.000262,-0.000000,14.200000,200.000000,0.000000,0.200000,0.000000,0.000000
72,9989668.619552,454414.108711,0.000000,-286.893553,6306.960259,0.000000,9989677.184655,454614.311683,0.000000,-286.734520,6306.966964,-0.000000,0.000000,0.000000,0.000000,-0.000336,0.000265,-0.000000,14.400000,200.000000,0.000000,0.200000,0.000000,0.000000
73,9989379.715165,460720.977080,0.000000,-290.875384,6306.777885,0.000000,9989388.439136,460921.186852,0.000000,-290.716684,6306.784777,-0.000000,0.000000,0.000000,0.000000,-0.000368,0.000268,-0.000000,14.600000,200.000000,0.000000,0.200000,0.000000,0.000000
74,9989086.829005,467027.661806,0.000000,-294.857099,6306.592997,0.000000,9989095.711494,467227.878566,0.000000,-294.698764,6306.600080,-0.000000,0.000000,0.000000,0.000000,-0.000400,0.000271,0.000000,14.800000,200.000000,0.000000,0.200000,0.000000,0.000000
75,9988789.961190,473334.160374,0.000000,-298.838697,6306.405595,0.000000,9988799.001817,473534.384315,0.000000,-298.680756,6306.412871,-0.000000,0.000000,0.000000,0.000000,-0.000430,0.000274,-0.000000,15.000000,200.000000,0.000000,0.200000,0.000000,0.000000
76,9988489.111836,479640.470271,0.000000,-302.820175,6306.215679,0.000000,9988498.310192,479840.701586,0.000000,-302.662659,6306.223151,-0.000000,0.000000,0.000000,0.000000,-0.000459,0.000276,0.000000,15.200000,200.000000,0.000000,0.200000,0.000000,0.000000
77,9988184.281065,485946.588982,0.000000,-306.801533,6306.023250,0.000000,9988193.636711,486146.827871,-0.000000,-306.644470,6306.030921,-0.000000,0.000000,0.000000,0.000000,-0.000487,0.000279,-0.000000,15.400000,200.000000,0.000000,0.200000,0.000000,0.000000
